4.219047,0.903770
4.220998,0.902824
4.222953,0.901882
4.224913,0.900944
4.226876,0.900009
4.228844,0.899077
4.230815,0.898149
4.232791,0.897225
4.234770,0.896304
4.236754,0.895386
4.238742,0.894472
4.240734,0.893561
4.242729,0.892654
4.244729,0.891751
4.246733,0.890851
4.248741,0.889955
4.250753,0.889062
4.252770,0.888173
4.254790,0.887288
4.256814,0.886406
4.258842,0.885528
4.260874,0.884654
4.262910,0.883783
4.264951,0.882916
4.266995,0.882052
4.269043,0.881192
4.271095,0.880336
4.273152,0.879484
4.275212,0.878635
4.277276,0.877790
4.279344,0.876949
4.281416,0.876112
4.283492,0.875278
4.285572,0.874448
4.287656,0.873622
4.289744,0.872800
4.291836,0.871982
4.293932,0.871167
4.296031,0.870356
4.298135,0.869549
4.300242,0.868746
4.302354,0.867947
4.304469,0.867152
4.301433,0.866113
4.303552,0.865316
4.305675,0.864523
4.307801,0.863734
4.309932,0.862948
4.312066,0.862167
4.314204,0.861390
4.316347,0.860616
4.318492,0.859846
4.320642,0.859081
4.322796,0.858319
4.319751,0.857233
4.321909,0.856469
4.324070,0.855710
4.326235,0.854955
4.328404,0.854204
4.330577,0.853457
4.332754,0.852713
4.334934,0.851974
4.337118,0.851239
4.336255,0.849379
4.338447,0.848646
4.340643,0.847917
4.342842,0.847193
4.345046,0.846473
4.347252,0.845756
4.348621,0.843175
4.350840,0.842465
4.353062,0.841760
4.355288,0.841059
4.357518,0.840362
4.358927,0.837792
4.361169,0.837102
4.363414,0.836416
4.365663,0.835734
4.367915,0.835057
4.369365,0.832500
4.371629,0.831829
4.373897,0.831163
4.376169,0.830501
4.375372,0.828613
4.377652,0.827954
4.379935,0.827299
4.382222,0.826649
4.384513,0.826002
4.383731,0.824109
4.386030,0.823466
4.388333,0.822827
4.390638,0.822192
4.392182,0.819663
4.394499,0.819036
4.396821,0.818413
4.399146,0.817795
4.398390,0.815892
4.400723,0.815277
4.405400,0.814059
4.404656,0.812153
4.407005,0.811549
4.409357,0.810950
4.411713,0.810355
4.413344,0.807854
4.415712,0.807267
4.417362,0.804771
4.419741,0.804192
4.422124,0.803617
4.423802,0.801129
4.426197,0.800562
4.428595,0.800000
4.427893,0.798080
4.430300,0.797521
4.432710,0.796967
4.434435,0.794494
4.436857,0.793947
4.439283,0.793405
4.438602,0.791480
4.441036,0.790941
4.443474,0.790407
4.445246,0.787949
4.447696,0.787424
4.449489,0.784971
4.453764,0.782008
4.456238,0.781499
4.458071,0.779058
4.460557,0.778558
4.463046,0.778062
4.464909,0.775631
4.466783,0.773204
4.471189,0.770299
4.475628,0.767409
4.480100,0.764534
4.482647,0.764076
4.484606,0.761674
4.487166,0.761225
4.486577,0.759276
4.489146,0.758831
4.491139,0.756439
4.493720,0.756003
4.495735,0.753618
4.498328,0.753191
4.497763,0.751236
4.500365,0.750813
4.502415,0.748438
4.504479,0.746067
4.507103,0.745657
4.509189,0.743293
4.511826,0.742892
4.516056,0.738182
4.518715,0.737794
4.520860,0.735448
4.523019,0.733106
4.525700,0.732732
4.525192,0.730767
4.527882,0.730397
4.530078,0.728066
4.532781,0.727706
4.532289,0.725738
4.535002,0.725383
4.534514,0.723414
4.537236,0.723063
4.539485,0.720747
4.541748,0.718434
4.544493,0.718097
4.544026,0.716126
4.546781,0.715793
4.549084,0.713493
4.551401,0.711196
4.554178,0.710878
4.553734,0.708903
4.556521,0.708590
4.558879,0.706306
4.560823,0.702048
4.563640,0.701749
4.568874,0.699188
4.568464,0.697209
4.571304,0.696925
4.570899,0.694945
4.573749,0.694665
4.573350,0.692685
4.576211,0.692410
4.575818,0.690429
4.578301,0.688177
4.581182,0.687913
4.583692,0.685670
4.586219,0.683433
4.588762,0.681199
4.591322,0.678970
4.593899,0.676745
4.596493,0.674525
4.599104,0.672309
4.601732,0.670099
4.604377,0.667892
4.607040,0.665691
4.606723,0.663702
4.609721,0.663494
4.612419,0.661302
4.615136,0.659115
4.617870,0.656932
4.617582,0.654941
4.620623,0.654755
4.623394,0.652583
4.623121,0.650591
4.625918,0.648423
4.628734,0.646260
4.631569,0.644102
4.631317,0.642109
4.634422,0.641950
4.634179,0.639956
4.637295,0.639803
4.637060,0.637809
4.640188,0.637661
4.639961,0.635667
4.642881,0.633530
4.648781,0.629273
4.648578,0.627277
4.651761,0.627152
4.651567,0.625156
4.654576,0.623041
4.657605,0.620932
4.660655,0.618828
4.660488,0.616831
4.663726,0.616730
4.663568,0.614732
4.666669,0.612640
4.666520,0.610642
4.669792,0.610554
4.669652,0.608556
4.672936,0.608473
4.672806,0.606475
4.675981,0.604401
4.679179,0.602332
4.679068,0.600333
4.682298,0.598271
4.685550,0.596215
4.685459,0.594215
4.688824,0.594165
4.688745,0.592166
4.692053,0.590122
4.691984,0.588122
4.698691,0.584055
4.702080,0.582031
4.702045,0.580031
4.705469,0.578014
4.705445,0.576014
4.708917,0.576003
4.708905,0.574003
4.712389,0.572000
4.712389,0.570000
4.715898,0.570004
4.715910,0.568004
4.719456,0.566014
4.723027,0.564032
4.723065,0.562032
4.726674,0.560057
4.726725,0.558057
4.730373,0.556090
4.730438,0.554090
4.734046,0.554130
4.734125,0.552130
4.737838,0.550178
4.737931,0.548179
4.741685,0.546234
4.741792,0.544235
4.745465,0.544298
4.745587,0.542299
4.749409,0.540370
4.749547,0.538372
4.753411,0.536451
4.753564,0.534453
4.757471,0.532541
4.757641,0.530543
4.761406,0.530637
4.761592,0.528640
4.761778,0.526642
4.765571,0.526745
4.765773,0.524748
4.769797,0.522861
4.770017,0.520865
4.774087,0.518987
4.774325,0.516991
4.778441,0.515123
4.778698,0.513128
4.782860,0.511269
4.783137,0.509274
4.787347,0.507425
4.787643,0.505431
4.791902,0.503591
4.792219,0.501597
4.796865,0.497775
4.801583,0.493964
4.805992,0.492154
4.806374,0.490163
4.810835,0.488365
4.811239,0.486374
4.815754,0.484586
4.816181,0.482597
4.821201,0.478832
4.825824,0.477066
4.826300,0.475079
4.830979,0.473324
4.831481,0.471339
4.831987,0.469353
4.836216,0.469596
4.836744,0.467611
4.837277,0.465626
4.842092,0.463897
4.842652,0.461913
4.847525,0.460196
4.848113,0.458214
4.848706,0.456232
4.853047,0.456508
4.854286,0.452548
4.859305,0.450857
4.859957,0.448879
4.865038,0.447200
4.865721,0.445224
4.866411,0.443247
4.870866,0.443558
4.871581,0.441584
4.876790,0.439932
4.877538,0.437959
4.878292,0.435986
4.883594,0.434350
4.884382,0.432379
4.885177,0.430409
4.890574,0.428789
4.892242,0.424853
4.896870,0.425215
4.897737,0.423249
4.898612,0.421284
4.904177,0.419695
4.175564,0.477112
4.905090,0.417732
4.173412,0.475395
4.910727,0.416159
4.174872,0.472652
4.911678,0.414198
4.912639,0.412238
4.174167,0.468192
4.177843,0.467170
4.913609,0.410278
4.918380,0.410682
4.175654,0.465450
4.919381,0.408725
4.177158,0.462709
4.920392,0.406768
4.178681,0.459970
4.926240,0.405231
4.176460,0.458249
4.180221,0.457231
4.927292,0.403277
4.177994,0.455509
4.928355,0.401323
4.933218,0.401756
4.179545,0.452769
4.934313,0.399805
4.181116,0.450031
4.935420,0.397854
4.178855,0.448308
4.941457,0.396353
4.180437,0.445569
4.942609,0.394406
4.943771,0.392459
4.179745,0.441108
4.183660,0.440095
4.949924,0.390978
4.951133,0.389035
4.182993,0.435633
4.952355,0.387092
4.958626,0.385632
4.182311,0.431170
4.959896,0.383693
4.179957,0.429446
4.183979,0.428434
4.961180,0.381754
4.181615,0.426708
4.967571,0.380316
4.183296,0.423972
4.968906,0.378381
4.180905,0.422246
4.975384,0.376962
4.182599,0.419509
4.976770,0.375031
4.180179,0.417785
4.184315,0.416773
4.978171,0.373101
4.181887,0.415047
4.979586,0.371171
4.984776,0.371704
4.179438,0.413323
4.986231,0.369778
4.181159,0.410585
4.182903,0.407848
4.989187,0.365929
4.994437,0.366481
4.180415,0.406123
4.995964,0.364560
4.182173,0.403386
4.997507,0.362640
4.999066,0.360721
5.004376,0.361292
4.181427,0.398924
5.005978,0.359377
4.178878,0.397200
5.007597,0.357463
4.180665,0.394462
4.178083,0.392739
5.016284,0.354232
4.179885,0.390000
5.017983,0.352324
4.177270,0.388278
5.019700,0.350417
4.179087,0.385539
5.026893,0.349125
5.028675,0.347223
4.178270,0.381077
5.030477,0.345323
4.175586,0.379357
5.037816,0.344058
4.177434,0.376617
5.039685,0.342164
4.174714,0.374897
5.041574,0.340270
4.171969,0.373181
5.049064,0.339034
4.173821,0.370438
5.051023,0.337147
4.175701,0.367696
5.053005,0.335261
4.172907,0.365978
5.055009,0.333377
5.060648,0.334054
4.170086,0.364264
5.062703,0.332175
4.171969,0.361519
5.064781,0.330297
4.171009,0.357060
5.074736,0.327249
4.168108,0.355348
5.076915,0.325380
4.165180,0.353638
5.079119,0.323512
4.167082,0.350890
5.081349,0.321646
5.087135,0.322372
4.164111,0.349182
5.089419,0.320512
4.166029,0.346433
5.091730,0.318653
4.163014,0.344726
5.094068,0.316796
4.164949,0.341977
5.102307,0.315696
4.161889,0.340270
5.104729,0.313847
4.158799,0.338568
5.107180,0.312000
4.160734,0.335815
4.157597,0.334114
5.118130,0.309095
4.154427,0.332415
5.120700,0.307259
4.156362,0.329660
5.123300,0.305424
4.153143,0.327963
5.125931,0.303592
5.131948,0.304401
4.149891,0.326270
5.134640,0.302576
4.151824,0.323512
5.137365,0.300752
4.148520,0.321820
5.140124,0.298931
