0.000000,1.312178
0.017453,1.297696
0.034907,1.289268
0.052360,1.289354
0.069813,1.288064
0.087266,1.292810
0.104720,1.258128
0.122173,1.226436
0.139626,1.249345
0.157080,1.232389
0.174533,1.289570
0.191986,1.284489
0.209440,1.302848
0.226893,1.302155
0.244346,1.282946
0.261799,1.299796
0.279253,1.393036
0.296706,1.394537
0.314159,1.407952
0.331613,1.419324
0.349066,1.355167
0.366519,1.411236
0.383972,1.413302
0.401426,1.430013
0.418879,1.437858
0.436332,1.404203
0.453786,1.396642
0.471239,1.404898
0.488692,1.498361
0.506145,1.510234
0.523599,1.502990
0.541052,1.497301
0.558505,1.552939
0.575959,1.548814
0.593412,1.602940
0.610865,1.607320
0.628319,1.576708
0.645772,1.595585
0.663225,1.691526
0.680678,1.675974
0.698132,1.669963
0.715585,1.698103
0.733038,1.742874
0.750492,1.811851
0.767945,1.839046
0.785398,1.862174
0.802851,1.896793
0.820305,1.915195
0.837758,1.918326
0.855211,1.994630
0.872665,2.007398
0.890118,2.046449
0.907571,2.146120
0.925025,2.097095
0.942478,2.168236
0.959931,2.179197
0.977384,2.258607
0.994838,2.297399
1.012291,2.391366
1.029744,2.464467
1.047198,2.484683
1.064651,2.459577
1.082104,2.590894
1.099557,2.687160
1.117011,2.819828
1.134464,3.012244
1.151917,3.040144
1.169371,3.275469
1.186824,3.291947
1.204277,3.496191
1.221730,3.570287
1.239184,3.936489
1.256637,4.191189
1.274090,4.417572
1.291544,4.810350
1.308997,5.228824
1.326450,5.520200
1.343904,5.873191
1.361357,6.097893
1.378810,7.292184
1.396263,7.444578
1.413717,7.568091
1.431170,7.719958
1.448623,7.869075
1.466077,7.933797
1.483530,8.092067
1.500983,8.207638
1.518436,8.327514
1.535890,8.427557
1.553343,8.567226
1.570796,8.599971
1.588250,8.593721
1.605703,8.633004
1.623156,8.656569
1.640609,8.769352
1.658063,8.898971
1.675516,8.994915
1.692969,9.007415
1.710423,9.136088
1.727876,9.291828
1.745329,9.548280
1.762783,13.405696
1.780236,13.587379
1.797689,13.694363
1.815142,13.646451
1.832596,13.519811
1.850049,5.388491
1.867502,4.754556
1.884956,4.341785
1.902409,4.079203
1.919862,3.881906
1.937315,3.675944
1.954769,3.572035
1.972222,3.367375
1.989675,3.298142
2.007129,3.191377
2.024582,3.083464
2.042035,2.978394
2.059489,2.888101
2.076942,2.817466
2.094395,2.743071
2.111848,2.703507
2.129302,2.646709
2.146755,2.595917
2.164208,2.559402
2.181662,2.496052
2.199115,2.369953
2.216568,2.433295
2.234021,2.301553
2.251475,2.295977
2.268928,2.304049
2.286381,2.250472
2.303835,2.229808
2.321288,2.200545
2.338741,2.155658
2.356194,2.159683
2.373648,2.115019
2.391101,2.052672
2.408554,2.055828
2.426008,2.080669
2.443461,2.044322
2.460914,2.026416
2.478368,1.992199
2.495821,1.944416
2.513274,2.003684
2.530727,1.949674
2.548181,1.920741
2.565634,1.938594
2.583087,1.961019
2.600541,1.956936
2.617994,1.898240
2.635447,1.914356
2.652900,1.913506
2.670354,1.847117
2.687807,1.858136
2.705260,1.869679
2.722714,1.882214
2.740167,1.873275
2.757620,1.878283
2.775074,1.879310
2.792527,1.846551
2.809980,1.861198
2.827433,1.906918
2.844887,1.919139
2.862340,1.896882
2.879793,1.883836
2.897247,1.901928
2.914700,1.907565
2.932153,1.891187
2.949606,1.915629
2.967060,1.959823
2.984513,1.950045
3.001966,1.954715
3.019420,1.955469
3.036873,1.971498
3.054326,1.947616
3.071779,1.964514
3.089233,1.914489
3.106686,1.972157
3.124139,1.985395
3.141593,1.957663
3.159046,1.947820
3.176499,1.899321
3.193953,1.921103
3.211406,1.925200
3.228859,1.904387
3.246312,1.900966
3.263766,1.924755
3.281219,1.887165
3.298672,1.875431
3.316126,1.900774
3.333579,1.888898
3.351032,1.858844
3.368485,1.889320
3.385939,1.884206
3.403392,1.919128
3.420845,1.918342
3.438299,1.837640
3.455752,1.900921
3.473205,1.914180
3.490659,1.880314
3.508112,1.883580
3.525565,1.911417
3.543018,1.895771
3.560472,1.896647
3.577925,1.944937
3.595378,1.945706
3.612832,1.909866
3.630285,1.884043
3.647738,1.967200
3.665191,1.909559
3.682645,1.935148
3.700098,1.955072
3.717551,1.977237
3.735005,1.951844
3.752458,1.983406
3.769911,2.042646
3.787364,2.024433
3.804818,2.043319
3.822271,2.061230
3.839724,2.085939
3.857178,2.073901
3.874631,2.097553
3.892084,2.089606
3.909538,2.125169
3.926991,0.300000
3.944444,0.300000
3.961897,0.300000
3.979351,0.300000
3.996804,0.300000
4.014257,0.300000
4.031711,0.300000
4.049164,0.300000
4.066617,0.300000
4.084070,0.300000
4.101524,0.300000
4.118977,0.300000
4.136430,0.300000
4.153884,0.300000
4.171337,0.300000
4.188790,0.300000
4.206243,0.300000
4.223697,0.300000
4.241150,0.300000
4.258603,0.300000
4.276057,0.300000
4.293510,0.300000
4.310963,0.300000
4.328417,0.300000
4.345870,0.300000
4.363323,0.300000
4.380776,0.300000
4.398230,0.300000
4.415683,0.300000
4.433136,0.300000
4.450590,0.300000
4.468043,0.300000
4.485496,0.300000
4.502949,0.300000
4.520403,0.300000
4.537856,0.300000
4.555309,0.300000
4.572763,0.300000
4.590216,0.300000
4.607669,0.300000
4.625123,0.300000
4.642576,0.300000
4.660029,0.300000
4.677482,0.300000
4.694936,0.300000
4.712389,0.300000
4.729842,0.300000
4.747296,0.300000
4.764749,0.300000
4.782202,0.300000
4.799655,0.300000
4.817109,0.300000
4.834562,0.300000
4.852015,0.300000
4.869469,0.300000
4.886922,0.300000
4.904375,0.300000
4.921828,0.300000
4.939282,0.300000
4.956735,0.300000
4.974188,0.300000
4.991642,0.300000
5.009095,0.300000
5.026548,0.300000
5.044002,0.300000
5.061455,0.300000
5.078908,0.300000
5.096361,0.300000
5.113815,0.300000
5.131268,0.300000
5.148721,0.300000
5.166175,0.300000
5.183628,0.300000
5.201081,0.300000
5.218534,0.300000
5.235988,0.300000
5.253441,0.300000
5.270894,0.300000
5.288348,0.300000
5.305801,0.300000
5.323254,0.300000
5.340708,0.300000
5.358161,0.300000
5.375614,0.300000
5.393067,0.300000
5.410521,0.300000
5.427974,0.300000
5.445427,0.300000
5.462881,0.300000
5.480334,0.300000
5.497787,1.816260
5.515240,1.779229
5.532694,1.745727
5.550147,1.723623
5.567600,1.652208
5.585054,1.621051
5.602507,1.601370
5.619960,1.603193
5.637413,1.603118
5.654867,1.617924
5.672320,1.566601
5.689773,1.556686
5.707227,1.544112
5.724680,1.452643
5.742133,1.439405
5.759587,1.424463
5.777040,1.474171
5.794493,1.453494
5.811946,1.444512
5.829400,1.408115
5.846853,1.405959
5.864306,1.391165
5.881760,1.406520
5.899213,1.377756
5.916666,1.407953
5.934119,1.376238
5.951573,1.351844
5.969026,1.370319
5.986479,1.284416
6.003933,1.297281
6.021386,1.306128
6.038839,1.291650
6.056293,1.246603
6.073746,1.257382
6.091199,1.251877
6.108652,1.246359
6.126106,1.244873
6.143559,1.246328
6.161012,1.251463
6.178466,1.262076
6.195919,1.263682
6.213372,1.268874
6.230825,1.249135
6.248279,1.234835
6.265732,1.294223
